SY OFFICIAL;Bagaimana kami di sekolah swasta apa kami bisa dapat bantuan kuota gratis dan sekolah kami berdiri di kaki sendiri tampa bos apa kami berhak sebagai warga negara Indonesia mendapat hak kami jg;netral;;2020-08-19T02:33:45Z
Abdul Farruq;Assalamualaykum Pak Mentri... apakah ada advokasi bagi walimurid yang tidak mampu memenuhi kewajiban mengikuti pelajaran karena berbagai hal, namun sekolah tidak memberi kelonggaran secara akademik dalam arti sekolah tidak melakukan penyederhanaan kurikulum artinya srkolah hanya mengirimkan pembelajaran berupa video youtube atau power point tanpa melakukan komunikasi dengan walimurid selain tagihan SPP dan tugas? mohon responnya pak Menteri;netral;;2020-08-19T02:13:05Z
Alin Wahyu Wulandari;Assalamu'alaikum Bapak Menteri Pendidikan .. Saya mewakili KS TK dan KB, yang juga melakukan pembelajaran BDR. Apakah siswa kami juga akan mendapatkan paket kuota internet seperti Kakak-Kakak kami di SD ke atas???  Bagaimana caranya Bapak...???\nBesar harapan kami untuk mendapatkan  subsidi  kuota internet untuk Siswa, Guru...\nTerima kasih...;netral;;2020-08-19T02:09:38Z
Bapak Marzuq;Assalammualaikum Maap pak nadiem Saya selaku guru swasta mohon sekolah negeri bisa diperuntukkan bagi keluarga yang kurang mampu dengan di buktikan dengan surat tidak mampu, kami sekolah swasta terkena dampak dari penambahan pagu sekolah negeri. Sekolah negeri kan sekarang bebas spp tidak seperti jaman saya sekolah dulu.;netral;;2020-08-19T02:08:30Z
Dyki Adithya;asalamualaikum pak menteri mohon di tindak lanjuti khusus di lampung supaya bisa di adakan tatap muka;Netral;;2020-08-19T02:01:55Z
Jumali Collexen;Apakah murid mendapatkan kouta untuk BJJ bpk?;netral;;2020-08-19T01:47:17Z
Yudi Bintoro;Alhamdulillah semoga bisa cepat terlaksanakan tatap muka  P. Mentri;netral;;2020-08-19T00:24:01Z
Danang Eko Pranowo;ada yang tahu,, 2020 sekarang Kurikulum yang dipakai negara kita apa ya dalam dunia pendidikan??;netral;;2020-08-18T15:20:25Z
Tati Ferawati;Terimakasi pk mentri, semoga sekolah dapat dibuka kembali waupun bergiliran agar guru dapat meneladani karakter kepada siswanya yang tidak bisa ditularkan melalui teori tetapi dengan praktek lansung;Netral ;;2021-04-05T18:27:00Z
H.mashariyanto H.mashariyanto;Terimah kasih atas impormasinya;Netral ;;2021-04-01T15:24:10Z
gangan dirgantara;Apakah masalah pendidikan selesai dengan hanya di bagikan kuota saja pak mentri?;Netral ;;2020-08-19T01:46:20Z
Icha Asri;Yes, ini ga mudah mas menteri. Program dan idelalisme mas menteri tidak salah. Thats very good. Tapi pengalaman praktik itu sangat penting untuk menentukan program dan mengeksekusi program... Dan Mas Menteri ini adalah seorang pejabat dengan karakter yang baik. Seorang pemikir yg tidak antikritik. You're still the best Sir...;positif;;2021-02-23T15:22:13Z
Deny Pardede;What a humble man you are, mas Nadiem. Semoga tantangan ini malah bikin tambah semangat dalam mencari/menemukan terobosan demi kemajuan pendidikan untuk setiap anak bangsa. God bless you!;Positif;;2020-11-20T06:52:18Z
RAFI NUR RAMADHAN;we still believe in you pak mentri....semangat;positif;;2020-11-20T06:37:04Z
Abdul Syukur;wah...itu gagasan ide bagus pak mentri...selamat berjuang terus;Positif;;2020-11-20T00:47:52Z
Naufal Anbial falah;UTBK tahun ini persaingannya ketat banget, bagus banget kebijakan buat ngilangin saintek di tesnya;positif;;2020-11-17T07:27:39Z
Makhfurohsulung;Ttp semangat....;Positif;;2020-09-14T02:29:21Z
Pak Guru Nasir;Trm kasih Mas Menteri, infonya sangat bermanfaat. Kemdikbud sangat responsif dan cepat tanggap. Sukses selalu;Positif;;2020-09-10T07:32:56Z
lolla;Top;positif;;2020-09-05T01:28:50Z
Albar Ramanto;This man is extreamly wise..;positif;;2020-09-02T17:32:01Z
Agung Prayoga;this is crazy people i love nadiem makarim you is the best ..... semua butuh proses pak menteri semangat selalu untuk membangun indonesia jadi lebih maju dan lebih baik semangat.......;positif;;2020-09-02T15:10:54Z
Don Papa;thats amazing;positif;;2021-04-20T05:55:45Z
Adeq Fitri;Thanks Pak Nadiem... untuk semua...dengar...pahami... pasti ngerti deh ngertiiii.....;positif;;2021-04-18T03:23:14Z
NURUL CHASANAH;Thanks pak Nadiem;Positif;;2021-04-17T23:51:00Z
REM 99;Tetap semangat mas menteri !!;Positif;;2021-04-12T02:31:25Z
SMP NEGERI 1 MADIUN SUJITNO;Terimakasih kebijakan BoS. Bertanya dana BOS apa masih diperbolehkan untuk bsntuan peserta didik untuk paket data;Positif;;2021-04-06T02:00:49Z
emi hermiati;Terimakasih atas kebijaksanaannya dengan ini siswa tetap bisa belajar tetapi tidak mengabaikan protokol kesehatan  sangat membangun dan perlu adanya kordinasi segala pihak;Positif;;2021-04-05T23:43:41Z
lusti sonata;Terimakasi atas lmformasinya.Dana BOP bisa utk pandemi.;Positif;;2021-04-04T11:33:49Z
Bunayya Azzaki;Terima kasih pa?????????? work hard;Positif;;2021-03-30T17:41:17Z
sumini atmosemito;terima kasih Mas Menteri atas kebijakannya;Positif;;2021-03-27T13:47:45Z
rini sri wuryani;Terima kasih infonya BPK menteri semoga kami selalu semangat untuk memberi yang terbaik pada siswa kami untuk negeri ini semoga pademi bisa teratasi salam sehat untuk saudara2ku semua dari kami keluarga besar SMAN l Grogol Kediri Jatim.;Positif;;2021-03-26T16:49:07Z
ismanto cahmboro;Terima kasih atas kebijakannya pak menteri.;Positif;;2021-03-26T15:20:51Z
taqwa istiqomah;"TERBAEK BWT ISI D"" LOE BANG X,RAKYT SDH CERDAS BUNG!!!!";positif;;2021-03-16T08:35:50Z
Sri Mulyati;Tepat sasaranny seperti apa pak Mentri. Saya puluhan tahun mengajar juga belum bisa mendapatkan apa2.;Positif;;2021-03-13T11:54:47Z
Andreas Wijaya;Sy apresiasi permintaan maaf dan pengakuan kesalahan,sangat jarang mendengar ini dr org pemerintahan...smg membuahkan hasil dari usaha mas mentri...;positif;;2021-02-21T08:12:13Z
Robbi Cahyadi;Support mas Nadiem, tpi tolong untuk biaya sekolah di masa pandemi itu sangat sulit di masa pandemi bayaran jalan terus anak nya ga belajar boros kuota dll;Positif;;2021-02-20T00:01:21Z
Doulie Valo;Sudah semakin bagus, sebagai mentri pendidikan harus menggunakan bahasa Indonesia yg baik dan benar;positif;;2021-02-07T03:06:25Z
Astri Widyastuti;Sistem modul dengan instruksi lengkap itu sudah diterapkan sekolah anak saya (pre school & kindergarten) dan lumayan efektif, krn kita ga terlalu clueless menghadapi materi pembelajaran anak;positif;;2021-01-13T16:11:01Z
MM TV;Siap mendukung, Semoga berjalan lancar, Aamiin;Positif;;2021-01-03T09:34:31Z
Yati Nurhayati;setuju...dikembalikan ke daerah masing-masing sesuai situasi dan kondisinya, dan mengembalikan anak ke sekolah seaman mungkin dengan memikirkan keselamatan, kesehatan...optimalkan PJJ.;Positif;;2020-12-31T08:06:58Z
Ibu Salamah;Setuju skli bp.mentri...kmi bgung jg tdk bertmu ank2..ksulitan mngerjkan tugas skolahnya;Positif;;2020-12-30T06:09:54Z
Hj.uju Herman;Setuju sesuai dg situasi vandemi .kita hrs bisa berhati2 sglnya...;Positif;;2020-12-29T02:21:24Z
Saur Riamauli Sihaloho;Setuju Pak Menteri. Siswa masuk sekolah kalau sudah aman dulu, lebih baik PJJ dioptimalkan dulu. Kesehatan Guru dan anak yang diprioritaskan dulu.;Positif;;2020-12-25T15:15:14Z
Ibau;setuju pak menteri, turun kembali kesekolah harus dalam keadaan aman dan steril, jika keadaan belum aman, program daring dilanjutkan dan berbagi kouta supaya bisa dipercepatkan......;Positif;;2020-12-24T15:32:22Z
Panti Prihatini;Setuju Pak Menteri, demi keamanan anak-anak dan gurunya, perlu dipertimbangkan dengan matang untuk sekolah tatap muka. Semoga covid cepat berlalu dari dunia ini. Salam sehat.;Positif;;2020-12-22T20:26:16Z
pamuji kandat;Setuju Mas Mentri,,,,Kami percaya kebijakan yang diambil KEMENDIKBUD RI merupakan pilihan terbaik dan paling masuk akal dalam situasi PANDEMI seperti ini , terutama dalam melindungi Sekolah , agar terhindar dari klaster baru penyebaran Covid 19 ini      Semoga Manfaat dan Berkah  Aamiin Yaa Robbal 'Alamiin;Positif;;2020-12-22T17:53:50Z
Zaenal Arief Channel;"Setuju mas menteri.. anak kembali ke sekolah seaman mungkin. Daripada nanti menimbulkan masalah baru akibat pandemi ini, kemudian guru yang (maaf) disalahkan, lebih baik PJJ dioptimalkan. Dulu era 90-an ada siaran televisi nasional yang menayangkan pembelajaran. Sekarang juga ada sih, tapi tv kabel berbayar yang tidak semua masyarakat memilikinya. Mungkin Kemdikbud (mas menteri) bisa ""menggandeng"" Mas Wishnutama atau Mas Erick Thohir untuk mewujudkan hal itu, sekalian biar konten siaran tv negara kita berkualitas, nggak melulu sinetron yang isinya pertengkaran, perceraian, pamer harta dll yang tentu akan berpengaruh pada perkembangan karakter. Semoga bermanfaat. Amin.";Positif;;2020-12-21T03:00:42Z
WEI PING;"Setuju dgn pemikiran kita jgn mengharapkan sebuah vaksin utk keadaan sekarang, karena menurut sepengetahuan saya sebuah virus itu tidak akan pernah kita hancurkan, satu contoh gampang virus flu, dan yg terpenting memang skg adalah protokol kesehatan yg harus terus disosialisikan, karena percuma kalo saya sekeluarga sudah mengikuti dan menjalankan protokol kesehatan ttp tetangga saya masih banyak yg tidak care dan ""MENGANGGAP VIRUS INI TIDAK ADA"" dan itu kenyataan yg terjadi di tempat saya tanpa memandang siapa mereka. Marilah kita ikuti protokol kesehatan, dgn kita menjaga diri kita, kita juga menjaga teman dan saudara kita yg lain, mari kita berdoa supaya keadaan ini akan semakin membaik dan saya percaya INDONESIA PASTI BISA. SALAM SEHAT SELALU UNTUK SEMUA SAUDARAKU.";positif;;2020-12-16T19:52:27Z
Nuchan Aritra;Senang lihat Menteri Nadim yg tenang dan lembut...selalu berbicara positive....hehehe..sukses mas menteri....;Positif;;2020-11-23T06:30:43Z
Evangelischta Okta Nahunatta;Semuanya sulit. Karena ini semua masih masa transisi.\n\nTetap semangat untuk pak nadiem.\nSadar atau tidak sadar, bersyukur covid-19 hadir pada saat pak nadiem hadir menjadi menteri. Karena selain passion nya di bidang pendidikan, beliau juga mengerti bagaimana teknologi. ??;positif;;2020-11-21T03:55:41Z
doraemon;semua orang tua pasti take care kesehatan anak tapi ingat gak semua orang tua punya uang take care kesehatan anak kalau terjangkit , jadi pak deddy tidak boleh juga berpikir 1 sisi tanpa melihat kondisi siswa yg kurang mampu. langkah pak menteri pendidikan sudah benar walau segala kebijakan pasti ada kontra.;positif;;2020-11-14T14:24:18Z
JALIL ALAYDRUS;semoga sehat selalu mentri, lakukakn yang terbaik utk negeri. walaupun semua kebijakan penuh dengan pro kontra;Positif;;2020-11-01T12:20:23Z
Sarmadih;Semoga secepatnya bisa teratasi dan terkordinasi dengan baik;Positif;;2020-10-31T11:45:13Z
Gathot Asrianta;Semoga program rencana Mas Mentri bisa berjalan sesuai dengan tujuan awal, sukses dan nemberikan  hal terbaik bagi anak2 didik kita.  Aamiin...;Positif;;2020-10-31T00:05:56Z
Bu Catur;Semoga prioritas anak untuk belajar tatap muka, kesehatan dan keselamatan bisa cepat terwujud, dengan vaksinasi mengurangi resiko terpapar covid.;Positif;;2020-10-27T04:12:37Z
Nanik Suprihatin;Semoga pembelajaran di masa pandemi tetap bisa dijalankan;Positif;;2020-10-24T08:49:44Z
Marcel Mujianto;Semoga pembelajaran di masa pandemi ini tetap bisa dijalankan secara efektif dengan memperhitungkan kondisi sekolah di berbagai daerah.;Positif;;2020-10-21T19:40:52Z
Halimah 19;Semoga pandemi covid - 19.segera berakhir.treimakasih pak Mentri.;Positif;;2020-10-13T04:34:28Z
Dyah Puspandari;semoga keinginan utama untuk kembali tatap muka ke sekolah dapat terwujud..Bpk Mentri semangat dengan program2 nya dan insyaAllah kami sbg guru selalu mendukung ygbterbaik.;Positif;;2020-10-09T17:25:47Z
hilda holila;Semoga dapat belajar se efisien mungkin..terimakasih pk menteri atas kebijakan2 nya.;Positif;;2020-10-08T05:36:19Z
Ciska Riany Sitompul;Semoga Covid cepat berakhir ya. Agar adik2 sekalian merasakan indahnya waktu sekolah. Aamiin;positif;;2020-10-07T06:41:23Z
Selfi Septiani;Semoga berjalan sesuai rencana, tdk ada alasan ntuk tdk membelajarkan  siswanya, untuk ki / kd smk kemaritimannya  dimana...?;Positif;;2020-10-05T02:32:34Z
andika hilman;Semoga Bang Nadiem dengan kecerdasannya bisa bekerja, tahan banting, dan tetap, optimal melaksanakan tanggung jawabnya. Udah, nggak usah diserang kalo nggak perlu.;positif;;2020-10-04T23:44:56Z
Albrina Darenso;Semoga Allah SWT tetap memberkati dengan kesehatan,hikmat dan kebijaksanaan.sehingga sukses terus jadi bagian dalam bidang Pendidikan.maju terus pendidikan Indonesia dan terimakasih buat Bapak Mentri Pendidikan.;Positif;;2020-10-03T02:30:11Z
Dik Rikudo alfaqih;Semangat terus Pak..;Positif;;2020-09-30T17:23:08Z
Kiki Syadeli;Semangat terus pak Nadiem !!;Positif;;2020-09-30T16:03:20Z
Siska Mayasari;Semangat Terus Pak Nadiem;positif;;2020-09-30T11:36:52Z
nandi emdanoy_98;Semangat pak Nadim;positif;;2020-09-28T20:25:32Z
Sarah Nurhikmah;SEMANGAT PAK NADIEM HEBAT!! Allah akan berikan yang terbaik buat pak nadiem dan keluarga “amin”, sehat terus yaa pak nadiem.;positif;;2020-09-25T17:05:01Z
Grecia V Sihombing;Semangat pak Nadiem ??\n\nGod bless;positif;;2020-09-25T15:29:25Z
Nugi Darmawan;Semangat pak nadiem ????;positif;;2020-09-25T04:37:30Z
RATNA INDAH;Semangat Pak Nadiem;Positif;;2020-09-25T01:24:39Z
arie haryadi;semangat Pak Mentri.....;positif;;2020-09-24T12:46:01Z
ardy wiranata;Semangat pak menteri nadiem makarim;positif;;2020-09-24T08:38:32Z
Dany Arkham;semangat mas menteri, doing your best. God bless you.;positif;;2020-09-23T11:30:51Z
Clarissa Orenda;Semangat mas menteri;Positif;;2020-09-23T11:13:56Z
Defrizandres Zandres;Semangat buat pak mentri;positif;;2020-09-21T12:39:03Z
Rina Thx;SEMANGAT  SEHAT TERUS PAK NADIEM..SEMOGA SEMUA BISA DI LEWATI DGN BAIK..;positif;;2020-09-21T07:24:23Z
Indra D. Saputra;Sehat selalu pak menteri, saya percaya sama anda ????;positif;;2020-09-15T13:54:14Z
Oki _____;seenggaknya gw ngerti ni mas menteri ngmng apaan\ngak kyk menteri pada umumnya yg terlalu politis bahasanya;positif;;2020-09-15T00:41:21Z
Ngobrol ringan;Sebagai orang tua baru kali ini sya buka buku anak;positif;;2020-09-12T01:27:16Z
Ririt Meta;Sbagai orang tua saya setuju banget.anak terjaga dirumah lebih aman dari paparan virus.semua demi kebaikan kita bersama.;Positif;;2020-09-09T07:43:32Z
alema premium;Saya yakin pak Nadiem pun bingung. Tp beliau tetap berusaha yg terbaik. Semangat pak Nadiem dan seluruh warga Indonesia...;positif;;2020-09-09T02:42:38Z
Santi Mala;Saya secara pribadi sbg guru sangat mendukung program Bapak menteri yang membuat suatu keputusan yang membuat pendidikan di Indonesia lebih maju dan orientasi pd peserta didik serta bbrp program utk guru yg dapat memotivasi guru hrs belajar dan guru yang update.????;Positif;;2020-09-06T12:10:03Z
NAVARA AFIFA;Saya sangat setuju atas kebijakan pak Menteri semoga kita bisa melalui pandemi covid ini sabar dan ikhlas.;Positif;;2020-09-05T03:05:15Z
Selma Purnama sari;Saya adalah termasuk yg setuju dgn pola pendidikan pk Nadiem.;positif;;2020-08-30T21:26:31Z
Sri Rahyuningsih;Sangat setuju pak Mentri ...sekolah akan di buka kembali setelah situasi aman...dr pd maksa masuk yg Ahirnya akan menimbulkan masalah baru .....jd kami menunggu perintah dr petugas covid klo memang sekolah di buka  kembali ....;Positif;;2020-08-29T13:10:47Z
Mertiana Seda;Sangat setuju pak Menteri dengan beberapa kebijakan yang telah diambil,khususnya berkaitan dengan  proses pembelajaran di masa pandemi ini.;Positif;;2020-08-29T07:41:20Z
Septian Ester tegar Wati laia;Sangat menikmati....sangat bermakna dan smg bermanfaat bagi kita semua. Amin.;Positif;;2020-08-29T06:20:24Z
Laila;"Sangat bersyukur punya menteri pendidikan yang sebegitu pedulinya dengan nasib pendidikan indonesia,memang bebannya berkali"" lebih berat karena dalam kondisi covid yang siapapun tidak punya persiapan untuk menghadapinya...negara kita sudah seharusnya memiliki pemimpin"" yang pemikir dan benar"" merealisasikan ..tidak hanya sekedar bicara tapi aksinya tidak ada..yaa semoga dengan kepemimpinan pak nadim pendidikan kita bisa menjadi jauh lebih baik dari sebelum""nya...sya yakin beliau orang yang cerdas dan pasti akan selalu memikirkan solusi terbaik untuk masa depan generasi muda kita...";Positif;;2020-08-28T23:35:46Z
Nurilah Hanum;Sampai semua siswa di vaksin ya Pak Menteri, agar semua aman\nTetap semangat teman-teman, dari saya Nurilah Hanum SMP Negeri 12 Kota Tangerang Selatan;Positif;;2020-08-28T12:48:51Z
Hyperion;Salut sama Mas Nadiem.\nSemoga mau dan mampu bertahan di pemerintahan.\nKarena saya sedih banget kemarin saat BTP didepak dari pemerintahan.\n\nMudah2an banyak orang yang mau mengsupport terus kinerja beliau.\nMembantu mikirin nasib bangsa, bukan hanya sekedar2 ngamuk2 klo ga dapet proyek;Positif;;2020-08-27T18:13:28Z
Alir Ikhwan Hasibuan;Salam pejuang revolusi pendidikan pak Nadiem .... Gas terus kita ada d belakang;Positif;;2020-08-27T12:54:56Z
AAS AJ;salam dari Malaysia , beruntung indonesia memdapat menteri yang pro aktif.  Moga terus maju .;Positif;;2020-08-27T11:51:01Z
Inayah Bimbingan Konseling;Proud you Mr NAD??..ngga mudah jadi pemimpin lah.. tapi tanpa ada yg mimpin lebih imposible pula ..semangat;Positif;;2020-08-25T16:53:22Z
fatma adam;Prioritas\n1.Bagimana mengembalikan anak kesekolah Seaman mungkin...salut mas mentri??\n2.Kesehatan, tumbuh kembang peserta didik...luar biasa??;Positif;;2020-08-25T14:32:32Z
sumini atmosemito;Prinsip kesehatan dan keselamatan serta tumbuh kembang peserta didik yang utama menjadi kebijakan yang terbaik;Positif;;2020-08-25T09:34:40Z
Wanz Chung;Posisi yang sangat sulit di posisi pak Nadiem.\nSemoga kuat dan menemukan jurus terbaik untuk pendidikan indonesia.;positif;;2020-08-25T08:59:26Z
getas gunawan;Pk nadien kemampuan anda di atas rata2 ... luar biasa;positif;;2020-08-25T06:32:03Z
Nailul Huda;Perubahan itu hal mutlak terjadi, tinggal arahnya mau kemana dan dikemanakan?\nDan semuanya harus Siap dan disiapkan kalau mau sampai tujuan..;positif;;2020-08-24T15:57:29Z
Ira Indiana;Pak Nadiem, sebetulnya anak2 saya sudah bosan PJJ. Tapi kalau harus sekolah tatap muka pada semester depan, masih riskan. Walaupun Bapak mengeluarkan berbagai aturan protokol yg wajib ditaati oleh sekolah, namun siapa yg dapat menjamin akan aman dan patuh pada protokol kesehatan. Sulit Pak. Kita tertib, orang lain belum tentu bisa tertib.;Positif;;2020-08-23T06:30:52Z
Adam Muhamad Dafa;Pak nadiem udh ngelakuin hal yg bener, tetapi masyarakat gak tau sikon didalam wadahnya..;positif;;2020-08-23T02:29:24Z
Rivat Maliqisyah;pak nadiem sepertinya benar' kerja keras;positif;;2020-08-23T01:23:09Z
Rifqi Fadholi;Pak Nadiem semangat harus bisa,saya yakin pak Nadiem;positif;;2020-08-23T00:13:25Z
YU_ BAY;Pak nadiem memang cerdas,  banyak cita cita luhur untuk pendidikan d Indonesia.  namun,  yg sy tangkap adakalanya membentuk pondasi pendidikan d Indonesia yg tetap, kokoh, yg d sesuaikan dgn budaya serta karakter masyrkat yg ada d Indonesia. Lalu sinergikan dulu antra elemen elmen yg berkaitan dgn hal ini , spti organisasi atau komunitas pendidikan yg ada. apa jadinya program keren tpi proses realisasinya tidak efektif,  atau tidak selesai krena terkendala oleh berbagai macam hal.  Pendidikan d Indonesia perlu peningkatan,  kemajuan yg program program ny telah di teliti sedemikian rupa. bkan jd terkesan spt percobaan percobaan yg impeknya tidak merata.  \n\nMemang pendapat ssorang tidak akan pernah sama semua. Baik mnrt sy blm tentu baik mnrt org lain bgtpun sbliknya.  Tpi tidak berpendapat sama sekali lebih buruk dan tidak akan membantu adanya kemajuan.;positif;;2020-08-22T19:17:38Z
Nadia Anf;Pak Nadiem keren banget pemikirannya itu adalah kurikulum impian saya sebagai murid .... Aku dari dulu ngak setuju dengan sistem kurikulum di Indonesia apalagi kurikulum sekarang untuk anak SD seperti hanya belajar menulis aja gara2 tugas mengejar target pertema. Memperkuat pondasi pertama sebelum membangun sebuah rumah yang kokoh.;positif;;2020-08-22T18:15:38Z
Naomi Salim;Pak Nadem cukup bagus diposisinya.;Positif;;2020-08-22T14:16:28Z
MUHAMAD ASEP SAEPUL ANWAR;pak mentri ini dari cara bicaranya bener2 penuh tekanan\nsemangat pak mentri. \nsemoga pandemi ini cepet berakhir ya allah.;positif;;2020-08-22T12:31:58Z
amiruddin sihombing;Pak Mendikbud dan Pak Menkes, progress Vaksin sudah bagaimana? sebaiknya diVaksin dulu siswa dan pengajar untuk mengurangi resiko, mohon dipertimbangkan dgn seksama;Positif;;2020-08-22T08:24:47Z
dikdik setiawan;Pa mentri ini orang cerdas sumpah;Positif;;2020-08-22T05:17:26Z
Nathan Alfathir;Orang hebat cobaan nya selalu berat!;Positif;;2020-08-22T02:33:05Z
Raegrup Gruprae;Nadim Makarim the best ??;positif;;2020-08-21T14:31:06Z
TM7 TV;Nadiem mantap josss;positif;;2020-08-21T11:49:40Z
Catharina Winarti;Nadiem Makarim ok banget sejalan dgn keinginan Presiden membuat semua lapisan masyarakat  bisa ikut pendidikan\nGBU always. \n.;Positif;;2020-08-21T10:48:05Z
TM7 TV;Nadiem makarim jos mantap;positif;;2020-08-21T10:47:34Z
Saadatul Hurriyah;Nadiem Makarim is smart, humble dan penjelasannya mudah dipahami;positif;;2020-08-21T10:47:06Z
AMRAN REZEKI;Nadiem Makarim is a hero for INDONESIA;positif;;2020-08-21T10:32:49Z
Yanuarilda Yoshi;Nadiem Makarim God bless you;positif;;2020-08-21T10:31:01Z
TOKIO;Nadiem keren sih..;positif;;2020-08-21T09:51:03Z
Irfan Ardian;Nadiem keren dan sangat punya dasar atas semua pemikiran/langkah, salut.;positif;;2020-08-21T09:48:57Z
Maryam Gazi;Nadiem keren;positif;;2020-08-21T09:48:23Z
Feby Elsadiora;Nadiem dijadiin mentri pendidikan, trus pandemi. pas banget emang Tuhan mah. Bayangin kalo covid trus mentri pendidikannya gak tech savy ??;Positif;;2020-08-21T08:15:54Z
Levi Acker udin;Mentri paling cerdas selama Indonesia merdeka nadiem makarim ??????;Positif;;2020-08-21T00:42:25Z
Joox Listen;Menteri yang sangat cerdas. I agree with you pak nadiem ??????;positif;;2020-08-20T19:01:17Z
Rosa Panggabean;Menteri favorit sih ini;Positif;;2020-08-20T18:19:31Z
Nurdin Shoful kodariyyah;melakukan yang terbaik buat indonesia, lantas keinginan rakyat ( pembelajar ) kenapa tidak diinginkan;Positif;;2020-08-20T15:12:17Z
Ai Gisella;Mas nadiem keren bangeetttt :);positif;;2020-08-20T11:58:20Z
Alam Sucipto;mari menuju era 4.0 yang masih belum dipahami kaum konservatif.  Saya yakin Pak Nadiem mempunyai rencana besar canggih;positif;;2020-08-20T09:39:05Z
afi s;Manut wae lah sing pnting generasi penerus lebih produktif...;positif;;2020-08-20T09:38:37Z
05-A6-Athallah Naufal R.;Mantap,suka minta maaf dan tidak mudah tersinggung,setidaknya berarti dia mendengar serta menerima kritikan walaupun tidak semua.;Positif;;2020-08-20T09:34:24Z
Duri Hidayahni;Mantap sekali bapak semoga masyarakat bisa menjadi lebih familiar dengan teknologi dan mengembangkan nya. Sukses selalu bapak Nadiem.;Positif;;2020-08-20T09:32:43Z
Berita Terkini;Mantap pak Nadiem;positif;;2020-08-20T09:29:08Z
4 Srikandi;Mantap pak menteri, dari sikap dan jawaban serta solusinya menunjukkan kualitas kedewasaan dan intelektual yg tidak semata-mata mementingkan teknologi semata tapi sisi kemanusiaan serta hubungan sosial dari manusia itu sendiri. Semoga pak menteri selalu sehat. Indonesia butuh pemimpin seperti anda untuk kedepannya. ????????????????;positif;;2020-08-20T09:25:50Z
lukman manaf;mantab bro nadim,anda jelmaan dr habibie sangat cerdas an jenius.....habibie di sektor pendidikan????????????;Positif;;2020-08-20T08:55:29Z
philus arie;Maju terus..pantang mundur Bang Nadiem..??\nBang Dedy..salute..??;positif;;2020-08-20T08:20:37Z
Yayah Supariyah;Maju terus pak menteri jangan mundur sebelum dunia pendidikan be better;Positif;;2020-08-20T08:08:19Z
Darso Sanjaya;Lanjut Pak Nadiem.  Mantap.;positif;;2020-08-20T05:55:34Z
Tian Indrayan;Ketika beliau pertama kali menjadi mentri... sy percaya beliau akan membawa suatu perubahan besar di dunia pendidikan...;positif;;2020-08-20T03:32:21Z
margan1961;Kerennn ???;positif;;2020-08-20T03:23:07Z
Ammar Muhammad Irfansyah;keren ya kemdikbud sekarang, setiap kebijakan baru terdengar jelas ke kuping masyarakat. berkat popularitas dan kemampuan sosialisasiya mendikbud.;Positif;;2020-08-20T03:09:16Z
Salsa Bila;Keren sih pak nadiem;positif;;2020-08-20T03:04:47Z
christopel s;keren pak.. \nsemangat pak nadiem!!\nbiarpun tlg spp dibantu untuk diturunkan di sekolah2 supaya ortu tdk terllu terbebani apalagi ini masa covid.;Positif;;2020-08-20T03:02:19Z
Agung Sanjaya;keren nadiem!;Positif;;2020-08-20T02:54:57Z
Bayu Tegar;Keren mah pak Nadiem. Legowo menerima kritikan. Programnya baik untuku ke depan. Goodjob;Positif;;2020-08-20T02:40:31Z
Adi Manaf;Keren kebijakanya,. Keren juga buat tetangga2 saya yg masih usia sekolah menengah pertama, gara2 sekolah daring hampir semua anak2 usia tersebut rambutnya di panjangin dan penuh warna,. Hebatnya makariem;Positif;;2020-08-20T02:38:21Z
Allena Ong;Keren banget.. Beruntung banget di situasi seperti sekarang, kita punya menteri sehebat Pak Nadiem. Terimakasih Pak Nadiem atas perjuangan yang dilakukan untuk generasi. We believe in you.;Positif;;2020-08-20T02:22:06Z
PP_HARRY PRAMUJA;Kebijakan nya bagus sekali, tetapi mungkin Masalah yang dihadapi kampus swasta yang ribet, tidak ada pemotongan biaya kuliah. Bagaimana pak;positif;;2020-08-19T23:28:59Z
Ya'qub Al Kindi;Kapasitas Pak Nadiem disini keren banget, complex problem solving uda tingkat tinggi dan tetap rendah hati;positif;;2020-08-19T21:30:12Z
Masulah Samsung;Kami siap mendukung semoga semuanya berjalan sesuai harapan;Positif;;2020-08-19T20:39:02Z
wahyu sariwati;Kami siap dukung...pjj ini memang banyak menguras pikiran kita semua...baik guru,siswa dan juga orang tua..;Positif;;2020-08-19T20:34:37Z
Sri Herlina;Kami sangat setuju dengan kebijakan tersebut Mas Mentri.\nJika situasi belum stabil, kami sangat khawatir.\nMudah-mudahan musibah segera berlalu, sehingga kita dapat melaksanakan pembelajaran tatap muka.;Positif;;2020-08-19T20:32:12Z
Betha Anggraini;Kami sangat senang dengan adanya program guru belajar seri masa pandemi covid 19 ini.Karena sangat membantu kami untuk  mendapat wawasan dan berbagi inovasi untuk melaksanakan pembelajaran dimasa yang suli dan penuh tantangan ini.;Positif;;2020-08-19T20:29:35Z
Oos Kosim;Kami para pelaksana pendidikan di lapangan Berdoa, mendukung  dan berusaha untuk proses pelaksanaan KBM sekolah bisa berjalan secara normal lagi....\nSemoga semua harapan kita bisa terwujud tahun depan (2021)\nSemangat pa mentri .....;Positif;;2020-08-19T20:27:30Z
