Dany Dany;saya ingin sekolah normal lagiiiiiiiiiiiiiiiiiiiiiiiiiiii;;;2020-09-01T12:58:35Z
Eka Kartika;saya harus bilang bahwa suatu keberuntungan dimasa pandemi ini beliau yang menjabat sebagai menteri pendidikan. karena masa yang akan datang kita semua tidak tau apa yang terjadi, dan dengan rendah hatinya beliau menjelaskan segala konsekuaensi yg akan terjadi tanpa memberikan harapan berlebihan tapi diwaktu bersamaan ada kemungkinan masa depan yg baik dijelaskan dengan cara yg masuk akal. \nkemudian seketika saya sadar bahwa kita sekolah, kementerian dan lembaga pendidikan hanyalah pendidikan formal biasa yang membantu orang tua untuk mendidik anak-anaknya. semoga para orang tua di Indonesia diberikan semangat belajar yang sama dengan anak2nya, semoga kita semua bisa sama2 belajar menjadi lebih baik.... amin;;;2020-09-01T12:32:50Z
Muhammad Rifky;Saya harap pak nadiem meniadakan sistem zonasi pada sekolah menengah dan saya harap jg kalau pak nadiem membuka dan memperluas lowongan kerja di bidang apapun itu supaya angka pengangguran di indonesia tidak semakin parah dan saya minta jangan hanya org yg tinggi yg bisa sekolah tinggi entah itu di bidang penerbangan angkatan laut atau kemiliteran dll;;;2020-09-01T10:16:59Z
Cinta Ulama Aswaja;Saya harap anda tidak terus membela diri.lihat masalah ini dengan sejujur jujurnya;;;2020-09-01T10:15:34Z
Ifan A;Saya hanya mengamati kegiatan pembelajaran di lingkungan saya:\n1. Sekolah negeri terutama sd jadi di pindah ke rumah2 murid secara bergiliran, artinya tetap saja ujung2nya berkumpul, dan orang tua murid bergiliran juga piket bersih2 ke sd, belum kuota internet juga harus ada terus.\n2. Tuan rumah setidaknya harus membeli cemilan untuk guru, murid, dan orang tua murid yang berkumpul, guru juga harus mencari2 rumah murid yang menjadi giliran untuk dijadikan tempat belajar.\n3. PR yang menumpuk kadang jadi kerjaan  orang tua juga, jadi yang sekolah murid atau orang tuanya?\n4. Dalam keadaan pandemi pun, ada teman saya yang tetap bayar full biaya kuliah, apa memang tidak ada keringanan? Atau memang saya yang tidak update soal kebijakan atau apapun itu? \nMakasih, itu yang saya liat dilingkungan saya, bagaimana di lingkungan anda?;;;2020-09-01T08:31:58Z
wibu Brook;Saya hanya berharap tenaga pembantu pendidikan yg bekerja di sekolah juga mendapat bantuan dari pusat dan pemerintah juga harus memerfatikan sekolah yayasan;;;2020-09-01T05:20:31Z
AUW Channel;Saya guru, dengan adanya pandemi ini membuat saya tidak ambil pusing dengan segala kebijakan2 para pejabat. Yg saya pikirkan bagaimana agar siswa siswi tetap mendapatkan materi seperti dikelas, hingga akhirnya saya membuat video pembelajaran seperti https://www.youtube.com/watch?v=Lhvu05YKCBs.\nSaat membuat video pembelajaran ini saya membayangkan kalau saya sedang di dalam kelas sedang bertatap muka dengan siswa. Padahal saya sesungguhnya berada di dalam ruangan kelas yang kosong...  disitu saya merasa sedih.\nYang membuat saya senang jika para siswa melihat video saya dan merasa mereka seolah belajar di kelas bersama gurunya. Mereka tidak merasa kehilangan moment belajar bersama gurunya.... Bangga dengan siswa siswi yang punya semangat belajar tinggi....;;;2020-09-01T04:55:34Z
Dodik Hariyadi;Saya guru SD\n\nSaya sudah berusaha melakukan PJJ dengan Daring & membuat video pembelajaran di YouTube \nseperti https://youtu.be/20TeNOlz6ug\n\nTapi saya menyadari, kegiatan PPJ & video yg sudah saya buat tidak banyak membantu siswa dalam menerima pembelajaran. \n\nKarena itu saya tetap melaksanakan home visit, walau Dinas Pendidikan melarang, tetapi saya telah mendapatkan izin orang tua secara tertulis & menerapkan protokal kesehatan.\n\nSemoga pandemi ini segera berlalu, dan kita para guru dan siswa segera bisa bertemu dikelas untuk kembali belajar bersama-sama.;;;2020-09-01T04:37:03Z
irda rahman;"Saya guru SD di Jakarta. Dan setuju beberapa pernyataan pak Mentri.\n\nIyes pak Mentri, guru dan sekolah senang menyambut blended school (online dan tatap muka) karena online learning gak efektif, sinyal suka on off. Dan saya udah kangen belajar tatap muka sama murid-murid\n\nIyes pak Mentri, ini trial and eror. Jadi kita jangan mengharapkan kesempurnaan. Karena kita cuma bisa melakukan yg terbaik untuk anak didik kita. Seluruh dunia pun begitu, belum ada sistem yg sempurna di jaman pandemi ini.\n\nIyes pak Mentri, ada hal positif yang saya dapat dr pandemi ini. Saya jadi bisa edit video pembelajaran ala2 youtuber, belajar teknologi baru juga. Mungkin ke depannya saya mau bikin channel YouTube ??\n\nIyes pak Mentri, murid-murid sudah kangen sama temen-temen mereka. Hangout secara online gak bisa menggantikan bertemu dan main bersama secara langsung. Sedih denger mereka selalu bilang ""Aku kangen sekolah dan teman-teman"" ??";;;2020-09-01T04:36:08Z
RayD GamingYt;"Saya guru MAN, ngajar 10 kelas dengan jumlah 1 kelasnya 30 orang ke atas, yg dilakukan selama pandemi tetap tatap muka dari rumah ke rumah didatangin dengan siswa 5-6 orang. Kerja pagi, siang, sore dari rumah ke rumah siswa. Seru sih, walaupun capek, ttap bersyukur karena apa yg kita sampaikan lebih cepat di tangkap dibandingkan di kasih tugas. Saya benci guru yang ngasih tugas tanpa memberi penjelasan, saya orang idealis bahwa tugas itu tidak bisa dikerjakan kalau tanpa penjelasan lewat muka. Lewat daring?? ""GAK MASUK"" itulah yg di curhatkan para siswa ketika saya ajak ngobrol diselingan pembelajaran lewat tatap muka tersebut. Pelajaran hanya 60 menit, namun dalam waktu segitu ternyata belajar lebih efektif. Saya rasa tergantung gurunya sih, kalau males, ya males, kalau memang senang ngajar dan liat muka2 mereka ketika nemu hal baru dari pelajaran itu asli saya merasa bangga. Banyak hikmah dari pandemi ini, orang2 juga tau mana yg memang bisa ngajar, atau sekedarnya..";;;2020-09-01T02:57:54Z
Hale Handro;Saya gak mntak bpak utk mnjelaskan pajang lebar. Yg saya mntak sklah sperti dlu lagi bukan skolah daring;;;2020-08-31T20:53:54Z
mainan asik;Saya gak dukung presiden kecuali pada mas nadiem dan nadiem;;;2020-08-31T17:38:46Z
christina dewinuranita;saya ga hepi ga ada UN;;;2020-08-31T14:19:20Z
DAFFA x INSKI7;Saya faham  Laboratorium pendidikan. ambil langkah yg cepat karena pendidikan jembatan untuk memperbaiki semua. Tks;;;2020-08-31T14:10:10Z
Herliana Kusuma;Saya dukung 100% Pak Nadiem... Anda cerdas, sangat kreatif dan inovatif...Indonesia butuh orang2 spt Anda...;;;2020-08-31T14:03:11Z
Sonia Febiona 16-2047;Saya di tanya anak kelas 5 SD penjumlahan pecahan. Dan itu bukan di buku tapi di Lembaran kerja siswa yang tidak ada penjelasannya. Setahu saya dalam penjumlahan juga ada namanya penyebutnya di samakan dan itu disamakan dengan kpk atau fpbnya nah. Tetapi anak iti ga tau apa itu KPK dan FPB. Karena saya bukan guru saya ga bisa menjelaskan bagaimana metodenya. Tapi saya tau jawabannya. Saya rasa memang benar pertemuan tatap muka itu bener2 penting. Orang tua bisa mengisi LKSnya. Tapi belum tentu orangtua bisa mengajar.;;;2020-08-31T13:13:05Z
Makemily Emily;Saya cuma bisa ber doa semoga c19 ini cepatlah sirna dari dunia ini\n\nSpp murid diskon lah 50% beri gaji guru normal dari pemerintah full;;;2020-08-31T12:42:00Z
Novita Faricha;Saya cm gk tau hrs mengeluh pada siapa.krn tugas anak saya sangat aneh.anak saya masih TK tp diberi tugas mengcopy video dr hp ke kaset CD...yg mna saya tdk punya laptop.sedang mengcopy nya tdk hanya 1.tp tiap pergantian tema pelajaran hrs mengcopy ke CD..saya pernah minta keringanan kepada pihak sekolah krn saya tidak punya laptop.tp pihak skolah sllu blng klo CD itu utk disetor ke DIKNAS...sedangkan sekolah laen kok gk spt skolah anak saya... akhirnya saya dtg kestudio foto utk mengcopy nya..krn warnet gk ada ditmpt saya...tmpt fto copy jg gk mw nrima...jd tiap bulan kestudio foto.dah biaya nya gk murah.mngkin bgi yg laen murah...utk kuota okelah gk mslh...utk ksudio fto aja hrs naek angkot dl plng prgi nya.....kyak nya tugasnya memberat kan ortu...kalo SD,SMP,SMA Msih maklum...ini anak TK.;;;2020-08-31T12:16:29Z
dindana Fitriani;Saya berharap sitem tatap muka 50% segera direalisasikan, khususnya bagi daerah zona hijau, im 12th grade ..;;;2020-08-31T11:48:20Z
Bondan Witantra;Saya berharap segera dilakukan sekolah tatap muka dengan kondisi protokol yg dilakukan sama dengan ketika menjalankan sosial dan ekonomi selama pandemi...subsidi untuk protokol akan dibutuhkan dr berbagai pihak terutama pemerintah;;;2020-08-31T10:39:34Z
Agen Rahasia;"Saya baru tau komite sekolah itu perwakilan orang tua dan tokoh..soalnya waktu saya belajar di MAN ( tingkat sma ) komitenya kayak mata"" guru sekolah??";;;2020-08-31T09:43:30Z
Shielda Sentosa;Saya baru pertama kali denger suara Pak Nadiem. Dan baru pertama tau pola berfikir beliau mengenai dunia pendidikan Indonesia. Ternyta pikiran beliau keren. Saya selama ini suka baca pernyataan beliau yg sepotong-potong d kutip oleh wartawan online ngawur. Podcast nya keren. Jd tau pikiran Pak Mentri secara menyeluruh.;;;2020-08-31T07:42:59Z
Ina Sun;Saya bangga mempunyai mentri seperti anda pak \n\nTapi tdk kah panjenengan tau pak di bulan juni sy hrs menangis krna tdk bs bantu ank saya beli hp\nYg pd sa'at itu sy yg bekerja sebagai babu di singapore masih dlm keada'an lockdwon dn tdk bs keluar untuk kirim uang ????????;;;2020-08-31T05:27:21Z
Enggar J Prasetya;Saya bangga dengan Anda, Mas Menteri ????;;;2020-08-31T01:21:06Z
A. Kasmania;saya anak kuliahan dan kondisi belajar dirumah krn pandemi, adek saya masih SD juga melakukan pembelajaran sistem daring. \ntiap hari bagi waktu sama adek buat make satu hp (laptop sering eror). \nortu sibuk naikin ekonomi keluarga supaya bisa makan. \n\nsaya ga masalah dikasih tugas+modul saja krn alhmdulillh saya mudah mengerti belajar melalui visual. adik saya juga ga masalah kalau dikasih tugas krn saya bisa bantu dia belajar. \n\ntapi satu keritikan saya untuk beberapa guru sd adik saya, tolong jangan kasih tugas diluar jam sekolahnya . kalau mau kasih pr sudah seharusnya diberi saat jam pelajarannya. \n\nsemua org punya porsinya masing2 diwaktu yng sdh dispakati. saya tau tugas guru lebih berat semenjak pandemi ini tapi bukan brrti bisa fleksibel memberi tugas diwaktu apapun. \n\nterkadang adek sy dihitung tidak hadir hanya karena telat mengumpul tugas yang diberikan gurunya (dimalam hari) dan dikumpul dipagi harinya. ga semua membaca notifikasi tugas kalau diberikan dimalam hari apalagi kondisinya gadget ga selalu dipegang sama adek saya, dan sayapun juga sering disibukkan dengan tugas kuliah.  \n\nkalau memang mau memberi tugas dimohon pertimbangkan waktunya . bedakan anak sd yang blm punya hp sendiri dengan anak kuliahan yang mungkin bisa memaklumi hal itu. \n\nterima kasih.;;;2020-08-31T01:02:06Z
adrian tri.k;"Saya alumni SMK suasta lulusan 2020 new,saya suka pas kemaren Ditiadakan UN,tapi saya tidak suka dengan sekolah saya pas sebelum Pandemi masuk kan UN mau di jalanin terus siswa suruh bayar biaya UN 2jt+ Nah pas waktu Pandemi masuk UN tiba"" di tiadakan sedangkan uang UN tetap harus di bayarkan sampai kelulusan pun tiba siswa siswi yang belum bayar tidak dapet ijasah  cuma pinjam Surat kelulusan buat di foto copy buat persyaratan bekerja pun juga tidak boleh.memang bagi orang yang banyak uang bayar UN segitu mudah tapi buat saya yang orang tuanya engga bekerja susah buat bayarnya sedangkan saya butuh surat"" tersebut buat mencari nafkah.Bukannya saya engga suka sistem pendidikan sekarang saya cuma engga suka kenapa UN di tiadakan kenapa administrasi UN Tetap harus dilunaskan??";;;2020-08-31T00:09:10Z
SF74o lfoJaf;Saya adalah seseorang yang sejak kelas 1 SMP sudah tidak terlalu percaya sama yang namanya g*ru, dan kalau nanya apa2, selalu ke temen sekelas yang pintar\nJadi kalau PJJ pusing, coba tanya ke temen yg pinter,,, temen2 kalian yg pinter itu nantiny bakal jadi company owner, investor sukses, berkarier di multi national company dsb... dan yang jelas mereka tidak bakal jadi g*ru... (Dan kalau kalian punya temen pinter waktu sekolah dulu yg ternyata sekarang jadi g*ru, berarti mereka tidak bener2 pinter...);;;2020-08-30T19:27:19Z
Ni Made Chandra Dewi;"Saya adalah salah satu orang tua siswa SD dng adanya pembelajaran on line memang terasa merepotkan tp jg sy bisa senang mengajar ke anak. Sulitnya adalah membuat anak fokus pada mata pelajaran yg cara penyajian materi sepertinya membosankan u anak"". Jadi sulit sekali mentransfer ilmu ke anak...tp jika diberi kebabasan bermain game spt mobile legend, PUBG u anak"" mrk menjadi sangat fokus dan tertantang, bahkan sulit menghentikan. Andai saja materi pelajaran dibuat bisa spt game on line, dimana siswa bisa terasa spt masuk ke dalam game dan berinteraksi disana, bisa naik level spt game,pastinya akan sangat menyenangkan bagi si anak"". Jadi sy sebagai orang tua tdk perlu memaksa anak u belajar, maka otomatis mrk akan suka dan tertantang spt main game. Adakah aplikasi pelajaran u semua tingkat pelajar spt aplikasi game on line...pastinya memerlukan kerja sama antara pembuat game dan kemendikbud.????";;;2020-08-30T17:23:44Z
Niko;saya ada 3 solusi \n\n1. anggarkan pembangunan untuk sekolah jadi lebih banyak ruangan, atau gunakan gedung yang sudah ada, atau ciptakan ruangan dadakan yang dimana jumlah muridnya sesuai minimal protokol kesehatan yang di bolehkan, \nkemudian perbanyak guru, buka cpns guru besar besaran, beri pelatihan segera pada guru baru agar bisa mengisi kelas kelas tersebut \n\n2. rapid test semua murid kemudian bikin karantina di 1 sekolah selama 1 semester (seperti pesantren) kunjungan dibatasi dan sesuai protokol\n\n3. lupakan corona masuk aja;;;2020-08-30T15:54:49Z
Prutut Subi;Saya  sampai kasian ke tetangga saya, dia tukang becak sedangkan anaknya harus sekolah online;;;2020-08-30T15:22:44Z
harri reno reno;"Satu kata "" Keren...""";;;2020-08-30T12:37:41Z
TARMIZII OFFICIAL;Satu hal yang harus nadiem makarim tahu, guru tak bisa di gantikan oleh teknologi, tolong bang dedy sampaikan ke nadiem;;;2020-08-30T11:21:09Z
uzu Growl;satu hal yang gw ingin sampaikan ke pak nadim,, prosedur sekolah di zona hijau/kuning is RIBEUUUTTTT!!!!\n\nNew normal maybe akan bisa d terapkan atau masyarakat akan terbiasa kurng lebih selama 2-5 tahun,, WTF ??????;;;2020-08-30T10:42:51Z
Syilviana Asri;Saran saya pjj bisa d lakukan lewat tayangan tv juga kayak kemarin. Selain memperbaiki tontonan pertelevisian dengan adanya sisipan pembelajaran, juga untuk memudahkan orang tua yg kurang mengerti memakai teknologi pembelajaran daring. Atau bisa d buat akun youtube untuk setiap tingkatan kelas d sekolah yang di dalamnya dibuat video pembelajaran seperti bimbel online yang bisa disertai kuis berhadiah  yang dananya diambil dari penghasilan akun youtube nya dan digunakan untuk memicu semangat pembelajaran namun juga merangsang semangat anak.;;;2020-08-30T04:26:56Z
Rahmanta Sandi Yudha;Saran Saya Hilangkan Sistem Zonasi,kasian siswa siswi yang tidak mendapat jatah sekolah.\nDaftar Sekolah Kok Pakai Rumah;;;2020-08-30T04:18:49Z
Amrial;Saran saya agar guru yg punya SDM dan potensi diberikan stimulus;;;2020-08-30T03:17:47Z
JR_Official;Saran saya ;;;2020-08-29T18:59:04Z
Ryan Pujasmara;Saran off skolah dlu...buat yg ga mau rugi duit. Ilmu bisa di cari. Ijazah bisa menyusul...kasian si miskin;;;2020-08-29T17:52:54Z
ka Syifa;Saran Mas mentri, ciptakan generasi membangun, bukan generasi yg senang berkompetensi. krn kompetensi dekat dengan persaingan dan saling menjatuhkan.;;;2020-08-29T16:49:07Z
Widya Bakir;"Saran kepada bapak menteri. Mohon melakukan Videoconfrence dengan para guru seluruh Indonesia. Tanyakan kondisi real saat ini tentang kondisi pendidikan disetiap lembaga. Bapak akan menemukan bahwa kepala sekolah, guru, dan juga org tua mengalami keresahan dan kesulitan luar biasa terhadap kurikulum darurat dan sistem BDR yg berjalan saat ini. Kami tidak menyalahkan kebijakkan bapak, namun kami ingin bapak bersama jajaran membuat suatu konsep kurikulum yg jelas tentunya berdasarkan masukkan dari para guru yang ada ini. Kur darurat yang  dibuat  tanpa standar capaian yang jelas. Apalagi kami guru2 yg ada dikampung ini sangat merasa kesulitan dengan kebijakkan yg dibuat. Disatu sisi kami ingin anak2 didik kami mendapatkan pengajaran dan pendidikan yg layak walau dengan keterbatasan konds saat ini. Mohon bapak sering2lah ""blusukkan virtual"" dengan pimpinan atau para guru disetiap lembaga, harapan kami anda dapat membuat suatu konsep dan mekanisme pendidikan yang tepat dimasa pandemi ini";;;2020-08-29T15:04:17Z
diantara kami;saran kami menteri pendidikan sebaiknya di ganti saja terlalu banyak omong akhirnya bohong.;;;2020-08-29T14:19:17Z
Robiryan Firman;"Sangat setuju kalau pandemi ini mengakibatkan rasa kesepian bagi anak bangsa karena tidak bisa bermain atau berinteraksi dengan temannya.\nPas teman saya sangat takut terhadap pandemi ini ,mereka takut untuk keluar dan mengurung diri didalam rumah,saya ajak ngumpul tapi mereka ngk mau (yaa okelah saya maklumi karena pandemi)tapi saya kasih sedikit saran ""jangan sampe kita g kumpul cuma karena penyakit ini,ayoo kita kumpul,main bareng,holiday bareng ,tapi kita membawa adap ,yaa seperti membawa masker atau handsanitizer dll.""\nTapi tetap saja mereka takut :v ,naaaaah saya bilang ""oke saya tunggu pas km jenuh saja"".\nDapet sebulan 2bulan Meraka sudah merasa jenuh dan bingung mau ngapain,akhirnya teman teman saya ini ngajak kumpul karena bosan.akhirnya saya dan teman teman saya sering seringin holiday bareng melepas kejenuhan \nIntinya adalah adab nomer 1\nJika kita selalu membawa adab entah itu adab ketika bersin,batuk,makan,dll.jangan lupa  beribadah,insyaallah kita akan selamat dan tetap dijaga olehNya \nDisinilah mengapa dalam agama ADAB itu sangatlah penting.";;;2020-08-29T06:27:45Z
edy billist 17;Sangat mendukung keputusan mas nadiem karena pada dasarnya keselamatan yg utama;;;2020-08-29T05:13:10Z
Syaiful Musa;sangat mencerahkan dan memberi info untuk kami para guru di slrh indonesia;;;2020-08-29T05:04:33Z
Tjeppy Mulyadi;Sangat brilliant...maju terus mas Menteri !;;;2020-08-29T01:32:08Z
diana bs;Sangat bermanfaat ??;;;2020-08-28T18:00:37Z
Nacita TV;Sama nih mas dedi...ank sy tk ga ada disc sm sekali malah...n tahun sebelumny ga ada pengembalian..pdhl eskul sdh byr n covid sehingga tdk berjalan full...nyeseknya sekolah lain disc walaupun sedikit??titip donk tanyain pak mentri..tk tu mending sekolah or privat drmh aja siy?;;;2020-08-28T12:33:51Z
Bot Hunter Gaming;sama banget yang saya rasain sekarangg:( , saya merasa lebih bodoh dirumah tolongg..;;;2020-08-28T08:23:51Z
iman;Salut, mas nadiem punya jiwa yang besar\nSemuanya terbuka\nApa adanya\nDan disaat bersamaan benar benar calculated\n\nNadiemnya berlari, kementeriannya dan orang orang jadul yang ga bisa ngimbangin;;;2020-08-28T05:04:31Z
Paulina Paulina;Salut utk pak Nadim. Cerdas, pintar bisa memberi solusi  sistem pendidikan di Indonesia  di tengah pandemi covid 19 melanda masyarakat Inonesia. Semangat terus pa Nadim. Doa kami?? untukmu  sehat selalu??;;;2020-08-28T04:15:42Z
Fhy Palu;Salut saya suka pikiran cemerlang anda, sangat tepat mas nadiem jadi menteri sekrang.keren banget sangat menginspirasi??????;;;2020-08-28T03:32:28Z
Johannes Clinton;salut sama Pak Nadim. kebijakan dan pemikirannya bener2 canggih, gak heran bisa jd CEO Gojek.\nsemoga pendidikan di Indonesia bisa semakin baik lg, amin.;;;2020-08-28T03:17:00Z
della fatma;Salut sama pak Nadiem, ??????;;;2020-08-28T02:15:36Z
Rahmat Rendy Prayogo;Salut sama pak Nadiem yang selalu sabar, kami para siswa juga akan turut serta untuk mendukung bapak.;;;2020-08-28T01:32:47Z
Natural Nusantara;Salut sama pak Nadiem \nNggak salah pilih menteri pak presiden jokowi.\nSama An*s Baswedan kalah jauh levelnya\nPantes di pecat sama pakde;;;2020-08-27T21:27:07Z
Kokom Komariah;Salut sama p mentri yg benar2 akan selalu meminta maaf ??????;;;2020-08-27T20:46:00Z
ita rohmawati;Salut sama mentri pendidikan yang satu ini.;;;2020-08-27T18:29:26Z
MechaBrad;Salut Pak Nadiem, humble dan jujur jika ada yg salah dalam prosedur implementasi POP nya... Jarang pemimpin seperti ini.. terus keep improve indonesia education biar bisa ngalahain Negara Finlandia sekalian.\n\nKyk jaman RA Kartini aja ampe ada small group pembelajaran secara bergeriliya menghindari covid....;;;2020-08-27T17:28:12Z
Cah Angon Bejo;Salut pak menteri, Tujuan n Mimpi bapak buat anak2, semoga sllu berkah pak. Sehat. Sy anak daerah...BOP=Bancaan pak. Bancaan bagi oknum dinas terkait. BOP cair bulan Juni...laporan belanja dr bulan januari-july harus sdh dilaporkan ke Dinas....dr mana bs dpt nota bulan Januari-Juni dr real toko (klo gak pake ilmu sama2 tau n maulah???(jurus dewa mabuk)\nAda paket pandemi nih dr Dinas terkait tp harganya....huuuu...Mark up nya ampun...(dibaginya gratis) tp kulakannya hahaa dr org/orgny  dinas jg...????;;;2020-08-27T16:14:32Z
Damario Althaf;Salut ama pak mentri...  Jawabannya bikin angguk2;;;2020-08-27T16:03:25Z
Rizkie Djoe;Salut !!, terus berkarya mas mentri..;;;2020-08-27T13:38:47Z
SMA Negeri 1 Telukdalam Nias Selatan;Salam sehat Pak Nadiem ....\nGagasan untuk membentuk small group untuk pembelajaran tatap muka dengan interaksi minimum sangatlah menarik. Tapi Indonesia kekurangan SDM Guru. Masalah kekurangan Guru ini juga membutuhkan perhatian. Belum lagi dengan kondisi SDM Guru nya masih berstatus honorer.;;;2020-08-27T13:04:36Z
delcio_24;salah satu menteri yang benar2 menerima kritikan dan berani mengakui kesalahannya serta mau intropeksi diri. om deddy bertanya dalam bahasa inggris dan pak menteri selalu menjawab dgn bahasa indonesia. mantap pak menteri. lanjutkan.;;;2020-08-27T10:34:25Z
Ibnu Aji;salah satu anak bangsa terbaik.;;;2020-08-27T10:11:56Z
alfateh alwali;sadar tak sadar \nsuka tak suka \nkita dibungkam semua\n\nkita memasuki era penjajahan gaya baru \nkita sudah tak bebas lagi seperti dulu\nkedamaian sudah tak lagi seperti dulu\n\nsemua dibatasi atas nama protokol kesehatan..  konon katanya \nakan ada covid susulan..\n\nEkonomi kita makin terpuruk\nbanyak yg kehilangan pekerjaan \nmasyarakat dimiskinkan agar mudah ditekan dan dikendalikan \n\nsaat ini rakyat dibuat cemas\nkehidupan sekarang semakin aneh\nsaling mencurigai jadi hal biasa\n\nkejahatan yg terjadi menjadi lumrah\nbanyak orang hanya menonton \ndiam bingung dan tak berani bersuara\n\nbahkan banyak orang tak bisa \nberbuat apa apa\nkarena takut akan fitnahnya..\n\nFitnah dan hoax skg merajalela\norang ibadah dibatasi geraknya\nAlim Ulama' dibatasi langkahnya\nmasjid masjid dibatasi programnya\npengajian pengajian dibubarkan\nsekolah2 ditutup\nsilaturrahmi sangat dibatasi \n\nhidup dengan online digalakkan\nonline jadi gaya baru sekarang\norang yg tidak mengikuti akan kesulitan\norang yg bersuara akan dibungkam\n\ninilah New Normal \nkehidupan baru yg akan menuju \nNew World Order\n(tatanan dunia baru) Dajjal\n\nmereka kendalikan melalui tangan2 penguasa di setiap negara..\nrakyat yg menjadi korbannya..\norang pintarpun bingung dibuatnya..\n\nsiapakah yg ciptakan sistem nya ?\nsiapkah yg membuat pola nya ?\nsiapakah yg di untungkan didalamnya ?\nbanyak orang jadi pengikutnya..\n\nsemoga para pemimpin \nsadar akan hal ini..\n\nbertaqwalah.. karena ianya adalah\nsebaik baik jalan kemudahan..;;;2020-08-27T09:22:02Z
Guru Galih;sabar, semoga lekas usai wabah ini;;;2020-08-27T08:53:07Z
Charlie Gozali;Sabar dan semangat Pak nadiem jika utk mencerdaskan Anak bangsa.;;;2020-08-27T08:40:24Z
Violet 06;Saat saat sekarang lah...fungsi pendidikan buat orang tua dan anak.....bagai mana membangun pendidikan dengan kerja sama antara guru dan orang tua murid....segala bentuk tugas harus di jelaskan oleh ortu murid..supaya murid bisa mengerti sebelum ngerjain tugas;;;2020-08-27T07:27:11Z
Yupi CottonCandy;saat petama kali saya pakek Zoom asli aku ola olo pak wkwkwk tapi sekarang pro alhamdulillah~;;;2020-08-27T05:23:39Z
Rezi Byson Rumble;Saat pandemi gk kebayang kalau Kemendikbud nya bukan mas Nadiem...;;;2020-08-27T04:23:22Z
Tania Fadilla Hasna;Saat ini belum ada kabar/info mengenai kuliah tatap bagi mahasiswa. Rata-rata kebanyakan mahasiswa mengeluh adanya pembelajaran daring sampai saat ini.. Banyak yg mengeluh pembelajaran daring seperti susah di mengerti dalam memahami materi-materi tsb karena daya ingat/ pemikiran manusia kan berbeda-beda ada yg termasuk cepat di ingat namun juga ada yg susah untuk mengingat materi tsb, susah mendapatkan sinyal bagi yg rumahnya di perdesaan/pelosok, banyak yg mengeluh UKT mahal berjalan namun tidak ada kabar untuk kejelasan tatap muka agar uang tsb tidak ada kabar/Info mengenai tatap muka, pembalajaran daring skarang kebanyakan dianggap sepele saja, pembelajaran daring ini bagi mahasiswa yg tidak mengetahui IT sulit di pahami/dijalankan nantinya, mengeluh karena menatap laptop berjam-jam, dan lain-lain.  Ayo dong tegakkin Kapan kuliah tatap muka dilaksanakan?;;;2020-08-26T19:37:36Z
rukhan Gote;ruwet;;;2020-08-26T18:58:53Z
Acun Bagus;Rugi saja mencetak generasi pintar tapi tunduk pada sistem yang bodoh...;;;2020-08-26T15:28:24Z
Hilkia Lala;Role model nadiem makarim????;;;2020-08-26T14:49:17Z
afifah;Right, perlu tatap muka u/ menjalin hub emosional dan membangun struktur u/ murid dan guru, tentu nya dg proses jaga jarak & jaga kebersihan, agreeee pak mentri ???? krn anak saya termasuk the golden age syg kl begini trs.;;;2020-08-26T13:48:06Z
Tahya Romeo;Ribet amat.. Ikutin aja aturan pemerintah..\nPEMERINTAH buat peraturan juga ada maksud dan tujuan..kalo ga mau ribet gaak usah sekolah Hahaha..\nNikmatin aja gausah ribet;;;2020-08-26T13:08:35Z
Alphian 76;respek ke pak nadiem, tanggung jawab dan cerdas, respek juga ke om dedi, nice conten;;;2020-08-26T10:18:01Z
Sigit Pras;Respect to Presiden Jokowi & Mendikbud Nadiem..???? Terimakasih utk semua pengabdian & usaha terbaik beliau? utk Bangsa & Negara Indonesia..?????  Insya Allah Berkah, Aamiin..????;;;2020-08-26T09:16:33Z
Alya Ridho;Respect pak nadiem????;;;2020-08-26T08:51:57Z
YULIAN YKP;Respect for you mr.nadiem;;;2020-08-26T08:47:12Z
Ali Syahab;respect buat pak nadiem yang sudah berjuang maksimal untuk pendidikan anak bangsa....\nseberat apapun perjuangan dan pengorbanan seorang pejuang pendidikan, akan terasa ringan saat melihat anak didik mereka sukses...\nitu kepuasan dan kebanggaan tersendiri bagi seorang pendidik...\nseorang pendidik sejati takan merasa lelah untuk mencari dan meciptakan metode terbaik untuk meningkatkan kwalitas pengetahuan anak didiknya....\n:);;;2020-08-26T08:27:47Z
Jaini Saputra;Realita salah konsep dari segala aspek .\nMenurut u bener bukan berarti bener untuk semua golongan.\nTanya tetangga u yg punya anak sekolah ? Enak dengan sistem saat ini ?\nKetika hajat hidup org banyak di lead dengan org yg bukan kompeten di bidangnya\n#oligarkir abisin turus anggaran\nIni semua hanya bisnis siapa yg diuntungkan saat ini  ?\n\nYah pendapat gw si;;;2020-08-26T06:59:20Z
Ben Bcs;Real leader ?? Nadiem makarim;;;2020-08-26T06:48:26Z
Jafar Sazali;rayat susah lagi2 pak mentri buat aturan belajar daring2 bgmn dg rakyat yg tggl di pedesaan yg jauh dari tegnologi coba di pikir pak,,,;;;2020-08-26T05:43:45Z
Parlemen Jalanan;puyeng pak ....meciptakan generasi rebahannnnnnn;;;2020-08-26T03:49:56Z
